0,1
5.0440315826549734e+17,0.0
5.0440315826549734e+17,0.0
5.0440315826549734e+17,0.0
5.0440315826549734e+17,0.0
8.070450532247958e+18,1.0
8.070450532247958e+18,1.0
8.070450532247958e+18,1.0
8.070450532247958e+18,1.0
3.1525197391593584e+16,2.0
3.1525197391593584e+16,2.0
3.1525197391593584e+16,2.0
3.1525197391593584e+16,2.0
1970324836974599.0,3.0
1970324836974599.0,3.0
1970324836974599.0,3.0
1970324836974599.0,3.0
